Facility ID,ED_2b,EDV,OP_18b,OP_18c,OP_2,OP_22,OP_23,OP_29,OP_31,OP_33,OP_3b,PC_01,SEP_1,SEP_SH_3HR,SEP_SH_6HR,SEV_SEP_3HR,SEV_SEP_6HR
501338,50,low,117,210,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
501339,55,NA,132,189,NA,NA,NA,93,NA,NA,NA,3,NA,NA,NA,NA,NA
501340,78,low,115,139,NA,1,NA,97,NA,NA,NA,NA,NA,NA,NA,NA,NA
50135,116,NA,152,331,NA,NA,NA,NA,NA,NA,NA,NA,40,78,NA,59,90
50136,118,low,166,352,NA,2,59,48,NA,NA,68,8,62,85,73,76,94
50137,96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,68,91,61,81,98
50138,112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,53,75,53,79,96
50139,83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,83,97,92,89,97
50140,188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,57,87,62,76,88
50145,112,NA,147,330,NA,NA,87,NA,NA,NA,NA,1,52,74,65,80,88
50149,148,NA,193,382,NA,NA,NA,NA,NA,NA,NA,0,85,99,100,95,86
50150,210,NA,151,285,NA,NA,79,NA,NA,NA,NA,0,66,85,71,82,100
50152,146,NA,126,206,NA,NA,NA,NA,NA,NA,NA,NA,59,87,75,78,89
50158,64,low,95,110,NA,1,NA,NA,NA,NA,NA,NA,87,98,100,89,100
50159,220,NA,169,226,NA,NA,NA,95,NA,NA,NA,0,51,83,75,76,85
50167,401,NA,240,515,NA,NA,75,NA,NA,NA,45,0,57,77,53,88,85
50168,152,very high,194,352,NA,1,85,91,NA,95,NA,0,56,88,42,79,87
50169,158,very high,160,254,NA,1,NA,91,72,66,NA,0,63,90,64,83,85
50174,130,high,178,217,NA,2,88,98,NA,88,NA,2,65,87,70,82,92
50179,98,very high,182,227,NA,4,30,92,NA,96,NA,0,76,91,89,86,99
50180,163,high,193,272,NA,0,62,100,NA,82,NA,5,59,84,88,81,81
50189,85,NA,124,NA,NA,NA,NA,NA,NA,NA,NA,0,29,NA,NA,83,35
50191,158,NA,166,175,NA,NA,NA,NA,NA,NA,NA,2,77,97,90,85,95
50192,89,high,130,167,NA,1,NA,NA,NA,NA,80,4,92,100,NA,92,100
50194,91,NA,167,282,NA,NA,84,NA,NA,NA,65,4,56,84,40,77,95
50195,149,NA,131,187,NA,NA,NA,NA,NA,NA,NA,3,76,97,73,90,93
50197,115,NA,125,NA,NA,NA,NA,NA,NA,NA,NA,3,86,96,100,95,93
50204,225,very high,231,573,NA,0,59,NA,NA,NA,NA,NA,62,96,NA,75,88
50205,90,low,100,176,NA,1,NA,NA,NA,NA,NA,NA,81,94,NA,86,100
50211,170,NA,175,316,NA,NA,NA,NA,NA,NA,NA,NA,46,81,31,81,89
50222,196,very high,202,274,NA,1,71,99,NA,94,NA,1,60,82,65,84,94
50224,106,NA,192,328,NA,NA,47,NA,NA,NA,NA,3,75,89,88,90,92
50225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50226,159,medium,201,178,NA,5,NA,96,NA,NA,NA,4,62,92,84,77,88
50228,319,NA,224,485,NA,NA,NA,NA,NA,NA,NA,0,29,64,NA,60,85
50230,102,medium,133,218,NA,1,NA,100,NA,NA,NA,2,84,91,94,96,95
50231,218,very high,189,289,NA,1,76,100,NA,79,NA,1,64,88,73,80,92
50232,111,NA,140,215,NA,NA,NA,NA,NA,NA,NA,0,90,95,NA,94,100
50234,53,low,124,86,NA,2,NA,97,NA,NA,NA,NA,64,81,67,90,96
50235,146,very high,145,339,NA,2,NA,98,NA,80,NA,5,60,88,58,83,93
50236,178,medium,146,300,NA,1,NA,77,NA,NA,NA,4,81,97,86,86,99
50238,174,NA,198,394,NA,NA,NA,NA,NA,NA,NA,2,19,74,NA,52,44
50239,237,very high,189,338,NA,1,NA,100,NA,NA,NA,2,54,83,59,78,90
50242,162,NA,147,198,NA,NA,82,NA,NA,NA,NA,6,62,90,45,81,96
50243,162,very high,159,187,NA,0,NA,58,NA,NA,NA,2,61,82,87,79,94
50245,370,very high,218,272,NA,4,83,100,NA,92,NA,0,66,84,100,89,85
50248,76,high,164,204,NA,1,NA,97,NA,NA,62,1,62,86,55,82,94
50254,163,NA,166,320,NA,NA,100,NA,NA,NA,NA,0,75,92,87,89,92
50257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50261,201,NA,175,364,NA,NA,NA,NA,NA,NA,NA,2,64,91,77,77,97
50262,317,high,233,333,NA,4,NA,100,NA,89,NA,7,37,64,39,73,91
50272,250,high,189,222,NA,1,77,93,NA,NA,NA,3,65,89,77,82,91
50276,373,medium,208,246,NA,7,NA,86,NA,NA,NA,0,34,79,50,63,70
50278,135,very high,125,NA,NA,2,NA,99,NA,NA,NA,7,53,85,56,76,84
50279,149,medium,180,173,NA,1,26,NA,NA,NA,70,2,61,92,24,79,100
50280,231,NA,185,421,NA,NA,NA,NA,NA,NA,NA,5,73,93,69,83,95
50281,46,medium,117,195,NA,1,NA,92,NA,NA,NA,NA,72,84,89,91,95
50283,128,medium,175,366,NA,3,52,94,NA,NA,NA,5,64,80,85,84,94
50289,204,NA,118,148,NA,NA,92,NA,NA,NA,NA,NA,81,93,92,92,97
50290,198,medium,174,186,NA,2,NA,NA,NA,75,NA,3,65,90,61,82,91
50291,205,NA,192,261,NA,NA,76,NA,NA,NA,NA,2,67,85,85,85,95
50292,290,very high,208,612,NA,1,84,96,NA,NA,61,6,48,64,55,82,96
50295,532,NA,194,259,NA,NA,79,NA,NA,NA,NA,0,67,90,86,79,95
50296,105,NA,174,254,NA,NA,NA,NA,NA,NA,NA,0,69,92,67,85,96
50298,116,medium,192,248,NA,5,NA,NA,NA,NA,NA,2,62,89,79,76,97
50300,187,very high,201,268,NA,2,88,57,NA,NA,NA,2,37,67,33,68,84
50301,143,medium,119,160,NA,1,NA,59,NA,NA,NA,14,62,78,NA,95,90
50305,127,NA,222,517,NA,NA,NA,NA,NA,NA,54,4,56,79,61,79,90
50308,80,very high,172,319,NA,0,NA,86,NA,NA,NA,1,75,90,77,90,96
50309,202,NA,195,392,NA,NA,87,NA,NA,NA,NA,4,65,95,69,85,82
50313,95,NA,159,270,NA,NA,88,NA,NA,NA,40,2,89,94,100,97,98
50315,345,NA,262,NA,NA,NA,NA,NA,NA,NA,NA,1,27,88,0,62,86
50320,625,NA,220,303,NA,NA,NA,NA,NA,NA,NA,7,44,76,79,77,74
50324,86,high,171,198,NA,1,NA,94,NA,NA,NA,9,79,94,97,89,91
50327,510,very high,320,495,NA,1,NA,97,NA,100,NA,NA,40,65,52,71,88
50329,162,high,160,158,NA,0,97,NA,NA,NA,NA,0,74,90,67,89,97
503300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
503301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
503302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50334,101,very high,155,NA,NA,1,NA,100,NA,NA,NA,0,54,82,67,75,87
50335,150,medium,156,303,78,1,88,99,NA,NA,NA,0,86,96,NA,89,100
50336,126,high,174,284,NA,2,90,98,NA,NA,NA,6,65,80,57,91,93
50342,299,NA,172,NA,NA,NA,82,NA,NA,NA,NA,0,74,96,50,85,94
50348,474,NA,301,664,NA,NA,NA,NA,NA,NA,NA,0,57,90,NA,74,82
50350,174,medium,218,297,NA,2,NA,NA,NA,NA,NA,12,72,91,69,90,95
50351,88,NA,166,347,NA,NA,NA,76,NA,NA,NA,1,67,90,100,81,91
50352,65,NA,143,224,NA,NA,NA,100,NA,NA,NA,0,90,100,NA,92,98
50353,178,very high,277,409,NA,1,91,100,NA,NA,NA,4,74,93,84,86,95
50357,87,NA,137,159,NA,NA,NA,NA,NA,NA,NA,NA,59,88,NA,78,76
50360,122,NA,178,252,NA,NA,84,NA,NA,NA,NA,3,55,81,55,82,84
50367,179,NA,199,353,NA,NA,89,NA,NA,97,NA,0,57,87,70,76,87
50373,293,very high,306,467,NA,2,NA,76,NA,NA,NA,0,65,85,71,90,89
50376,304,very high,308,1200,NA,2,NA,35,NA,NA,NA,5,26,62,29,56,82
50378,190,NA,250,510,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50380,121,high,146,188,NA,0,NA,NA,NA,NA,NA,1,60,81,45,88,90
50382,310,very high,163,201,NA,1,67,95,NA,NA,43,1,52,85,59,77,85
50390,157,high,207,339,NA,1,NA,NA,NA,NA,124,0,58,86,75,75,94
50393,122,high,211,235,NA,3,NA,99,NA,NA,44,0,76,95,94,90,84
50394,204,high,188,NA,NA,1,47,93,NA,NA,NA,1,69,90,86,80,98
50396,139,NA,184,187,NA,NA,NA,NA,NA,NA,NA,5,53,84,58,75,82
50397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50407,135,low,142,NA,NA,1,NA,93,NA,NA,NA,NA,63,92,NA,82,92
50411,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,73,92,75,84,96
50414,150,NA,151,197,64,NA,92,NA,NA,NA,NA,0,82,95,88,94,90
50417,169,NA,138,179,NA,NA,92,NA,NA,NA,NA,3,72,94,NA,84,96
50423,197,NA,261,636,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
50424,NA,NA,NA,NA,NA,NA,NA,95,NA,96,NA,NA,79,88,100,95,91
50425,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74,89,77,89,92
50426,120,medium,184,265,NA,2,NA,NA,NA,NA,NA,NA,83,92,81,93,96
50438,95,NA,223,264,NA,NA,NA,89,NA,NA,NA,0,38,74,45,70,73
50441,314,very high,232,296,NA,1,62,92,NA,97,NA,NA,61,86,58,84,93
50444,190,NA,173,475,NA,NA,83,NA,NA,NA,172,3,75,94,95,87,90
50454,279,very high,240,346,NA,5,NA,99,NA,83,NA,7,28,51,NA,64,86
50455,232,very high,190,NA,NA,1,69,81,NA,100,NA,0,82,95,92,90,95
50457,103,NA,174,203,NA,NA,NA,NA,NA,NA,NA,NA,71,95,75,84,87
50464,112,very high,159,241,NA,0,NA,98,NA,NA,NA,0,48,78,76,69,87
50468,186,high,127,236,NA,4,58,100,NA,NA,NA,4,44,77,68,61,98
50471,109,high,232,382,NA,6,NA,95,NA,NA,NA,0,64,85,89,79,93
50481,182,high,128,196,NA,1,NA,NA,NA,NA,NA,2,78,92,81,90,96
50485,198,very high,242,NA,NA,1,NA,95,NA,45,NA,NA,51,87,68,71,78
50488,207,NA,188,324,NA,NA,NA,NA,NA,NA,70,2,65,82,56,88,93
50492,1586,NA,276,586,NA,NA,35,NA,NA,NA,NA,0,32,81,21,59,69
50496,149,very high,143,222,NA,0,71,91,NA,88,NA,NA,75,91,70,90,96
50498,120,NA,136,164,NA,NA,85,NA,NA,NA,NA,NA,89,99,NA,94,97
50502,NA,NA,96,115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50503,115,high,165,436,NA,3,77,92,NA,NA,NA,8,77,93,100,89,88
50506,89,medium,130,224,NA,0,NA,89,NA,NA,NA,3,65,89,53,79,95
50510,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67,81,54,89,92
50512,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84,98,NA,88,97
50515,159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,67,91,58,82,95
50516,159,NA,161,318,NA,NA,NA,NA,NA,NA,NA,3,84,100,82,86,99
50517,381,medium,168,342,NA,3,NA,NA,NA,NA,NA,0,27,82,NA,70,31
50523,192,NA,155,322,NA,NA,56,NA,NA,NA,NA,0,61,81,57,84,95
50526,105,medium,147,280,NA,2,NA,83,NA,NA,NA,NA,89,96,100,95,94
50528,58,NA,156,460,NA,NA,69,NA,NA,NA,NA,0,70,97,NA,86,81
50534,82,high,133,188,NA,1,58,95,NA,NA,NA,0,40,75,48,78,75
50537,138,NA,148,418,NA,NA,87,NA,NA,NA,NA,0,70,92,NA,80,94
50541,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,82,90,88,93,97
50543,NA,low,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50549,126,high,120,227,NA,1,NA,97,NA,NA,NA,0,64,82,76,88,91
50551,264,medium,190,292,NA,0,NA,97,NA,NA,NA,0,91,98,NA,96,97
50557,128,NA,190,301,NA,NA,86,NA,NA,NA,NA,2,61,78,67,87,90
50561,83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,80,92,79,92,96
50567,128,very high,248,261,NA,2,67,92,NA,NA,NA,0,69,87,76,88,89
50568,152,medium,160,391,NA,2,NA,84,NA,NA,136,0,44,74,48,73,81
50570,100,high,134,263,NA,0,NA,NA,NA,NA,NA,2,63,87,82,80,90
50573,97,very high,182,247,NA,5,NA,95,NA,94,NA,NA,48,81,NA,63,89
50580,87,low,161,207,NA,3,NA,100,NA,NA,NA,NA,86,96,100,91,97
50581,167,high,183,303,NA,1,NA,96,NA,NA,NA,NA,60,87,84,77,93
50586,86,high,151,174,NA,3,NA,100,NA,NA,NA,NA,100,100,100,100,100
50588,54,low,149,192,NA,3,NA,NA,NA,NA,NA,0,89,97,NA,93,96
50589,54,medium,142,266,NA,0,NA,96,NA,NA,44,NA,75,92,82,92,91
50590,215,NA,164,479,NA,NA,90,NA,NA,NA,NA,0,81,94,89,89,100
50597,305,high,152,NA,NA,1,NA,99,NA,NA,51,0,53,85,51,79,80
50599,147,very high,309,1294,NA,10,NA,95,NA,93,NA,0,59,91,73,73,87
50603,100,medium,200,361,NA,2,NA,NA,NA,95,NA,10,72,94,91,80,95
50604,116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,80,92,93,89,98
50608,81,medium,158,NA,NA,5,NA,0,NA,NA,NA,6,47,83,44,78,81
50609,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,81,97,91,87,96
50616,158,NA,148,211,NA,NA,NA,NA,NA,NA,78,NA,84,98,86,88,100
50624,149,very high,184,228,NA,2,58,100,NA,NA,NA,11,75,88,78,91,97
50625,166,very high,276,499,NA,3,14,NA,NA,NA,NA,5,52,78,60,80,80
50633,132,medium,133,216,NA,0,64,97,NA,NA,47,0,69,90,71,81,99
50636,126,medium,205,335,NA,2,91,78,NA,NA,NA,0,63,83,NA,86,94
50641,84,low,127,192,NA,1,NA,33,NA,NA,NA,1,43,88,22,68,87
50663,210,NA,136,323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50674,127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,68,89,81,83,97
50677,82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,79,89,92,92,96
50678,159,medium,161,166,NA,1,NA,NA,NA,NA,NA,4,73,90,71,89,98
50684,138,medium,186,210,NA,2,NA,NA,NA,NA,85,NA,45,74,45,75,93
50686,89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,83,96,100,90,96
50689,96,low,111,148,NA,0,88,100,NA,NA,NA,24,78,95,72,89,97
50690,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,64,86,50,83,93
50696,NA,NA,NA,NA,NA,NA,NA,79,NA,NA,NA,NA,40,71,55,68,79
50697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50701,149,very high,140,173,NA,0,84,NA,NA,NA,50,0,58,90,61,70,95
50704,187,NA,184,280,NA,NA,NA,NA,NA,NA,NA,NA,81,96,85,91,93
50708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50709,270,high,211,284,NA,7,NA,100,NA,NA,NA,0,77,98,92,79,100
50710,84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,72,86,76,87,94
50714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
50717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62,93,NA,67,NA
50723,96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,75,86,83,92,95
50724,464,low,283,NA,NA,1,NA,NA,NA,NA,NA,NA,33,81,5,65,70
50726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50735,125,medium,140,340,NA,1,NA,100,NA,NA,69,0,83,93,92,92,98
50736,118,medium,78,NA,NA,0,NA,95,NA,NA,NA,0,81,88,100,95,97
50737,105,NA,162,163,NA,NA,NA,NA,NA,NA,NA,2,58,90,89,78,80
50738,137,NA,75,227,NA,NA,NA,NA,NA,NA,NA,0,70,88,81,88,97
50739,286,very high,252,227,NA,10,65,NA,NA,NA,NA,1,90,98,100,91,97
50740,69,medium,152,187,NA,2,NA,NA,NA,NA,312,NA,87,97,100,92,96
50742,179,NA,109,274,NA,NA,NA,NA,NA,NA,NA,NA,82,97,84,91,95
50744,190,NA,148,282,NA,NA,NA,NA,NA,NA,NA,0,55,82,48,82,96
50745,122,NA,113,160,NA,NA,NA,NA,NA,NA,NA,NA,60,94,NA,72,96
50746,125,NA,152,246,NA,NA,NA,NA,NA,NA,NA,0,72,87,NA,85,97
50747,93,NA,114,174,NA,NA,NA,NA,NA,NA,NA,2,73,88,NA,88,93
50748,102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,63,89,42,81,94
50755,112,medium,126,199,NA,1,NA,NA,NA,NA,NA,NA,86,92,100,94,98
50757,59,medium,138,141,NA,2,NA,NA,NA,NA,NA,NA,82,99,100,85,95
50758,41,medium,125,190,NA,4,NA,100,NA,NA,NA,2,84,94,93,93,97
50760,97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,82,98,95,87,95
50761,130,high,100,NA,NA,1,45,92,NA,NA,NA,2,83,94,74,94,96
50763,NA,low,NA,NA,NA,3,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
50764,175,high,136,179,NA,2,100,NA,NA,NA,NA,NA,85,93,83,95,97
50765,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,67,88,NA,84,93
50766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50767,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,90,99,100,93,97
50769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50770,424,high,222,333,NA,1,69,NA,NA,NA,NA,0,32,75,43,65,67
50771,120,low,105,170,NA,3,67,28,NA,NA,NA,NA,48,80,31,77,87
50772,149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,88,100,NA,91,96
50775,164,high,151,105,NA,0,NA,NA,NA,NA,NA,NA,61,90,NA,70,100
50776,225,NA,230,524,NA,NA,NA,NA,NA,NA,NA,NA,74,93,81,87,96
50777,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,70,91,NA,79,96
50778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,43,NA,NA,79,NA
50779,321,NA,128,62,NA,NA,50,NA,NA,NA,NA,0,73,90,70,87,98
50780,110,NA,114,243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,92,NA,56,NA
50783,64,NA,100,165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50784,106,NA,126,NA,NA,NA,NA,NA,NA,NA,NA,0,44,85,NA,76,68
50785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
510001,94,high,213,330,NA,4,NA,96,NA,NA,NA,0,58,100,NA,78,50
510002,55,medium,151,226,88,1,81,100,NA,NA,NA,0,71,83,55,86,99
510006,59,high,164,213,NA,1,67,100,NA,45,NA,8,43,85,NA,65,68
510007,75,NA,155,211,NA,NA,45,NA,NA,NA,NA,0,47,77,71,80,78
510008,105,NA,149,241,NA,NA,31,NA,NA,NA,NA,0,70,90,48,90,91
510012,65,NA,143,NA,NA,NA,50,NA,NA,NA,NA,0,62,88,NA,75,95
510013,61,low,139,136,NA,1,NA,88,NA,NA,NA,7,37,77,NA,73,77
510022,319,NA,168,295,NA,NA,69,NA,NA,NA,NA,2,33,78,NA,50,90
510023,58,medium,132,NA,NA,2,19,27,NA,NA,NA,2,31,68,NA,55,79
510024,77,NA,168,192,NA,NA,47,NA,NA,NA,NA,4,73,95,75,91,85
510029,88,NA,226,182,NA,NA,NA,NA,NA,NA,NA,10,60,83,42,79,96
510030,73,medium,110,183,NA,1,64,100,NA,NA,NA,5,62,77,48,86,97
510031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
510038,36,NA,77,124,NA,NA,NA,91,NA,NA,NA,0,74,88,NA,86,98
510039,62,NA,137,134,NA,NA,NA,NA,NA,NA,NA,NA,62,88,NA,73,94
510046,136,medium,190,303,NA,4,61,74,NA,NA,NA,1,75,88,64,86,100
510047,43,NA,118,168,NA,NA,NA,NA,NA,NA,NA,0,45,66,NA,73,97
510048,57,medium,143,139,86,2,NA,75,NA,NA,NA,0,48,75,NA,70,94
510050,183,NA,202,295,NA,NA,NA,NA,NA,NA,NA,0,77,90,85,89,98
510055,120,NA,229,NA,NA,NA,NA,NA,NA,NA,NA,4,52,82,52,77,86
510058,63,high,149,278,NA,1,46,70,NA,85,NA,2,52,83,50,78,84
510062,117,NA,223,339,NA,NA,58,NA,NA,NA,NA,NA,35,80,41,54,85
510070,168,high,163,NA,NA,2,68,57,NA,NA,NA,6,27,78,0,53,83
510071,102,NA,158,367,NA,NA,79,NA,NA,NA,NA,7,67,86,NA,83,94
510072,58,low,114,128,NA,2,NA,NA,NA,NA,NA,NA,52,82,NA,78,86
510077,53,NA,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
510086,70,NA,192,204,NA,NA,NA,NA,NA,NA,NA,NA,18,NA,NA,45,NA
510091,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
510092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
511300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
511301,20,NA,96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
511303,62,low,67,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
511304,NA,NA,77,82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
511306,NA,low,114,256,NA,2,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
511307,35,low,81,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
511308,72,NA,124,200,NA,NA,NA,NA,NA,NA,NA,NA,18,NA,NA,91,NA
511309,50,low,108,166,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
511310,147,NA,117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
511311,44,low,96,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
511312,42,NA,133,NA,NA,NA,NA,NA,NA,NA,NA,NA,68,75,NA,91,100
511313,56,NA,148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
511314,32,NA,83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
511315,67,NA,136,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
511316,38,NA,120,189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
511317,67,low,139,123,NA,1,NA,100,NA,NA,NA,NA,92,100,NA,94,98
511318,55,NA,106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
511319,114,NA,146,176,NA,NA,45,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
511320,53,low,120,NA,NA,1,NA,93,NA,NA,NA,NA,NA,NA,NA,NA,NA
511321,51,low,111,NA,64,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
511322,NA,low,169,NA,92,1,73,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
51300,NA,low,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51301,110,low,158,NA,NA,2,61,NA,NA,NA,NA,NA,68,96,NA,82,85
51302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51303,68,NA,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51304,86,NA,130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51306,79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51307,NA,NA,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51310,101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51311,90,low,165,197,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51312,NA,NA,101,166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51314,159,NA,196,262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51316,107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,46,87,NA,62,81
51317,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51318,77,low,134,NA,NA,5,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
51319,104,NA,124,218,NA,NA,82,NA,NA,NA,NA,NA,70,90,NA,81,94
51320,47,low,126,216,NA,2,NA,100,NA,NA,NA,0,NA,NA,NA,NA,NA
51321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51323,70,NA,134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51324,54,low,97,NA,NA,1,NA,NA,NA,NA,NA,0,14,NA,NA,57,NA
51325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51326,11,NA,125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51327,NA,low,98,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
